AGI	object name	GO term	GO ID	Aspect	GOslim term
AT4G28490	AT4G28490.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G28540	AT4G28540.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G28650	AT4G28650.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G28670	AT4G28670.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G28860	AT4G28860.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G28880	AT4G28880.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G28980	CAK1AT	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G29050	AT4G29050.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G29180	AT4G29180.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G29380	AT4G29380.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G29450	AT4G29450.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G29990	AT4G29990.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G30520	AT4G30520.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G30960	AT4G30960.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G31100	AT4G31100.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G31170	AT4G31170.3	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G31230	AT4G31230.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G31250	AT4G31250.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G32250	AT4G32250.3	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G32300	AT4G32300.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G32660	AT4G32660.3	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G33080	AT4G33080.2	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G34220	AT4G34220.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G34440	AT4G34440.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G34500	AT4G34500.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G35230	AT4G35230.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G35310	AT4G35310.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G35500	AT4G35500.2	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G35600	AT4G35600.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G35780	AT4G35780.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G36070	AT4G36070.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G36180	AT4G36180.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G37250	AT4G37250.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G38230	AT4G38230.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G38470	AT4G38470.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G38830	AT4G38830.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G39110	AT4G39110.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G39270	AT4G39270.2	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT4G03960	AT4G03960.1	protein amino acid dephosphorylation	GO:0006470	proc	other physiological processes
AT4G11240	TOPP7	protein amino acid dephosphorylation	GO:0006470	proc	other physiological processes
AT4G26080	AT4G26080.1	protein amino acid dephosphorylation	GO:0006470	proc	other physiological processes
AT4G31750	AT4G31750.1	protein amino acid dephosphorylation	GO:0006470	proc	other physiological processes
AT4G02390	AT4G02390.1	protein amino acid ADP-ribosylation	GO:0006471	proc	other physiological processes
AT4G18270	ATTRANS11	protein amino acid glycosylation	GO:0006486	proc	other physiological processes
AT4G21060	AT4G21060.1	protein amino acid glycosylation	GO:0006486	proc	other physiological processes
AT4G26940	AT4G26940.2	protein amino acid glycosylation	GO:0006486	proc	other physiological processes
AT4G32120	AT4G32120.1	protein amino acid glycosylation	GO:0006486	proc	other physiological processes
AT4G38240	CGL1	protein amino acid glycosylation	GO:0006486	proc	other physiological processes
AT4G21150	AT4G21150.1	protein amino acid terminal N-glycosylation	GO:0006496	proc	other physiological processes
AT4G00335	AT4G00335.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G00710	AT4G00710.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G01420	AT4G01420.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G02090	AT4G02090.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G04710	AT4G04710.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G04720	AT4G04720.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G04740	AT4G04740.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G10010	AT4G10010.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G10140	AT4G10140.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G10780	AT4G10780.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G11020	AT4G11020.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G11310	AT4G11310.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G14130	AT4G14130.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G14360	AT4G14360.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G14610	AT4G14610.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G14650	AT4G14650.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G15040	AT4G15040.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G15650	AT4G15650.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G16360	AT4G16360.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G17615	AT4G17615.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G19985	AT4G19985.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G20110	AT4G20110.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G21940	AT4G21940.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G22710	AT4G22710.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G22940	AT4G22940.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G23450	AT4G23450.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G23650	AT4G23650.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G23700	AT4G23700.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G25970	AT4G25970.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G26470	AT4G26470.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G27480	AT4G27480.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G27560	AT4G27560.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G27570	AT4G27570.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G28180	AT4G28180.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G29040	AT4G29040.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G29380	AT4G29380.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G30130	AT4G30130.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G31020	AT4G31020.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G31860	AT4G31860.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G32500	AT4G32500.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G33400	AT4G33400.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G34300	AT4G34300.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G34320	AT4G34320.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G34330	AT4G34330.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G34650	AT4G34650.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G35230	AT4G35230.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G35240	AT4G35240.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G35310	AT4G35310.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G35600	AT4G35600.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G36070	AT4G36070.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G37240	AT4G37240.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G38690	AT4G38690.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G39140	AT4G39140.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G39910	AT4G39910.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT4G00230	AT4G00230.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G00690	AT4G00690.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G01320	ATSTE24	proteolysis	GO:0006508	proc	other physiological processes
AT4G01610	AT4G01610.2	proteolysis	GO:0006508	proc	other physiological processes
AT4G03300	AT4G03300.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G03970	AT4G03970.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G04010	AT4G04010.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G04130	AT4G04130.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G04460	AT4G04460.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G04530	AT4G04530.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G04860	AT4G04860.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G05280	AT4G05280.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G07580	AT4G07580.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G07670	AT4G07670.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G08340	AT4G08340.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G08430	AT4G08430.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G08880	AT4G08880.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G09280	AT4G09280.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G09560	AT4G09560.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G10510	AT4G10510.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G10520	AT4G10520.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G10530	AT4G10530.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G10540	AT4G10540.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G10550	AT4G10550.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G11310	AT4G11310.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G11320	AT4G11320.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G12910	AT4G12910.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G12920	AT4G12920.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G15040	AT4G15040.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G15100	AT4G15100.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G15880	AT4G15880.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G16190	AT4G16190.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G16563	AT4G16563.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G16640	AT4G16640.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G17830	AT4G17830.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G18370	AT4G18370.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G19310	AT4G19310.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G20070	AT4G20070.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G20310	AT4G20310.1	proteolysis	GO:0006508	proc	other physiological processes
AT4G20430	AT4G20430.1	proteolysis	GO:0006508	proc	other physiological processes
