Transcript	SoyDB
Glyma07g33200.1	GARP-G2-like
Glyma07g33200.2	GARP-G2-like
Glyma07g35700.2	GARP-G2-like
Glyma10g42750.1	GARP-G2-like
Glyma12g10890.2	GARP-G2-like
Glyma12g31430.1	GARP-G2-like
Glyma12g33910.1	GARP-G2-like
Glyma13g03270.1	GARP-G2-like
Glyma13g30150.1	GARP-G2-like
Glyma15g12930.2	GARP-G2-like
Glyma15g16540.1	GARP-G2-like
Glyma17g02980.1	GARP-G2-like
Glyma17g12720.1	GARP-G2-like
Glyma19g30220.4	GARP-G2-like
Glyma19g30220.5	GARP-G2-like
Glyma19g30220.6	GARP-G2-like
Glyma20g00860.1	GARP-G2-like
Glyma01g43690.1	GeBP
Glyma02g40680.1	GeBP
Glyma02g44970.2	GeBP
Glyma03g27750.1	GeBP
Glyma04g39440.1	GeBP
Glyma08g00240.1	GeBP
Glyma08g43260.2	GeBP
Glyma09g35610.1	GeBP
Glyma09g35610.2	GeBP
Glyma09g41500.1	GeBP
Glyma10g12280.1	GeBP
Glyma10g37970.1	GeBP
Glyma11g01790.1	GeBP
Glyma11g11290.17	GeBP
Glyma11g11290.18	GeBP
Glyma11g18220.1	GeBP
Glyma13g21780.1	GeBP
Glyma14g08720.1	GeBP
Glyma15g14680.1	GeBP
Glyma18g05030.1	GeBP
Glyma19g08280.1	GeBP
Glyma20g21460.1	GeBP
Glyma01g43310.1	GIF
Glyma05g26590.1	GIF
Glyma07g30070.2	GIF
Glyma08g09590.1	GIF
Glyma10g26910.1	GIF
Glyma10g29120.1	GIF
Glyma11g11290.16	GIF
Glyma11g36180.1	GIF
Glyma12g03470.16	GIF
Glyma12g03470.18	GIF
Glyma12g03470.20	GIF
Glyma14g13090.1	GIF
Glyma14g40030.1	GIF
Glyma15g21690.1	GIF
Glyma16g07330.1	GIF
Glyma16g28890.2	GIF
Glyma18g02260.1	GIF
Glyma18g05720.1	GIF
Glyma19g05930.1	GIF
Glyma01g21800.1	GRAS
Glyma01g29920.1	GRAS
Glyma02g19390.1	GRAS
Glyma02g45210.1	GRAS
Glyma02g47630.1	GRAS
Glyma03g34850.2	GRAS
Glyma05g24400.1	GRAS
Glyma05g24400.2	GRAS
Glyma06g04050.1	GRAS
Glyma06g41340.1	GRAS
Glyma07g05100.1	GRAS
Glyma08g06010.1	GRAS
Glyma08g06010.2	GRAS
Glyma08g47150.1	GRAS
Glyma10g41290.1	GRAS
Glyma11g08110.1	GRAS
Glyma11g08110.2	GRAS
Glyma11g14690.1	GRAS
Glyma11g14730.1	GRAS
Glyma11g21000.1	GRAS
Glyma12g03980.1	GRAS
Glyma12g03980.2	GRAS
Glyma12g17640.1	GRAS
Glyma15g40660.1	GRAS
Glyma16g01590.1	GRAS
Glyma16g28890.1	GRAS
Glyma18g47550.1	GRAS
Glyma19g04090.1	GRAS
Glyma19g16730.1	GRAS
Glyma19g32030.1	GRAS
Glyma20g05920.1	GRAS
Glyma20g21530.1	GRAS
Glyma20g25820.1	GRAS
Glyma20g25960.1	GRAS
Glyma20g26920.1	GRAS
Glyma20g32800.1	GRAS
Glyma20g32800.2	GRAS
Glyma02g05170.1	GRF
Glyma03g35060.1	GRF
Glyma04g02080.1	GRF
Glyma18g31110.1	GRF
Glyma01g41580.1	HB
Glyma01g43040.1	HB
Glyma02g04340.1	HB
Glyma02g09250.1	HB
Glyma02g11480.1	HB
Glyma02g40360.1	HB
Glyma02g46040.1	HB
Glyma02g46040.3	HB
Glyma03g33710.1	HB
Glyma03g36890.1	HB
Glyma03g41890.1	HB
Glyma04g03150.1	HB
Glyma04g06350.1	HB
Glyma05g17430.1	HB
Glyma05g22220.1	HB
Glyma05g32290.1	HB
Glyma05g37550.3	HB
Glyma06g22860.1	HB
Glyma07g01940.2	HB
Glyma07g17390.1	HB
Glyma07g34840.1	HB
Glyma08g06860.1	HB
Glyma08g15560.1	HB
Glyma08g16270.1	HB
Glyma08g19070.1	HB
Glyma08g41050.1	HB
Glyma09g27670.1	HB
Glyma09g34720.1	HB
Glyma10g34180.1	HB
Glyma10g35040.2	HB
Glyma10g37110.1	HB
Glyma10g39100.1	HB
Glyma11g28160.1	HB
Glyma11g29640.1	HB
Glyma12g07470.1	HB
Glyma12g07470.2	HB
Glyma12g13440.1	HB
Glyma13g20400.1	HB
Glyma13g41590.1	HB
Glyma13g41590.2	HB
Glyma14g03830.1	HB
Glyma15g01580.2	HB
Glyma15g05920.1	HB
Glyma15g06570.1	HB
Glyma15g40970.1	HB
Glyma16g28640.1	HB
Glyma17g06920.1	HB
Glyma18g14970.1	HB
Glyma18g14970.2	HB
Glyma18g30080.1	HB
Glyma18g42230.1	HB
Glyma18g44910.1	HB
Glyma19g30620.1	HB
Glyma19g36460.1	HB
Glyma19g39540.1	HB
Glyma20g22610.1	HB
Glyma20g30530.1	HB
Glyma01g06920.1	HMG
Glyma01g08120.1	HMG
Glyma01g13950.1	HMG
Glyma01g42010.1	HMG
Glyma01g42010.2	HMG
Glyma01g42010.3	HMG
Glyma01g44490.1	HMG
Glyma02g25940.1	HMG
Glyma03g22210.1	HMG
Glyma03g22210.2	HMG
Glyma03g22210.3	HMG
Glyma03g22210.4	HMG
Glyma03g33260.1	HMG
Glyma03g33270.1	HMG
Glyma03g33270.2	HMG
Glyma03g33270.3	HMG
Glyma04g04460.1	HMG
Glyma05g33130.1	HMG
Glyma06g36550.1	HMG
Glyma08g08830.1	HMG
Glyma08g39890.1	HMG
Glyma09g03670.1	HMG
Glyma10g04500.1	HMG
Glyma10g19480.1	HMG
Glyma11g31500.1	HMG
Glyma11g37760.3	HMG
Glyma12g12980.1	HMG
Glyma12g14310.1	HMG
Glyma12g33670.1	HMG
Glyma13g29730.1	HMG
Glyma13g36820.1	HMG
Glyma14g24940.1	HMG
Glyma15g09330.1	HMG
Glyma15g12810.1	HMG
Glyma16g17470.1	HMG
Glyma18g38200.1	HMG
Glyma18g38220.1	HMG
Glyma19g22910.1	HMG
Glyma19g34340.1	HMG
Glyma19g35980.1	HMG
Glyma19g35980.2	HMG
Glyma19g35980.3	HMG
Glyma19g35980.4	HMG
Glyma19g35980.5	HMG
Glyma19g35990.1	HMG
Glyma20g03700.1	HMG
Glyma01g24430.1	HRT-like
Glyma02g01040.1	HRT-like
Glyma02g44470.1	HRT-like
Glyma02g44470.2	HRT-like
Glyma02g44470.3	HRT-like
Glyma08g07440.1	HRT-like
Glyma10g28800.4	HRT-like
Glyma14g39000.1	HRT-like
Glyma15g06190.1	HRT-like
Glyma16g23370.1	HRT-like
Glyma18g50380.1	HRT-like
Glyma19g09650.1	HRT-like
Glyma20g00780.1	HRT-like
Glyma20g29830.1	HRT-like
Glyma20g34190.1	HRT-like
Glyma20g36190.1	HRT-like
Glyma02g00700.1	HSF
Glyma02g37220.1	HSF
Glyma04g07810.1	HSF
Glyma05g03070.1	HSF
Glyma10g26070.1	HSF
Glyma10g26210.1	HSF
Glyma10g27850.1	HSF
Glyma11g05320.1	HSF
Glyma11g19420.1	HSF
Glyma12g31900.1	HSF
Glyma16g19400.1	HSF
Glyma17g17470.1	HSF
Glyma17g17470.2	HSF
Glyma20g17620.1	HSF
Glyma0103s00290.1	JUMONJI
Glyma01g20430.1	JUMONJI
Glyma01g28750.1	JUMONJI
Glyma01g31170.1	JUMONJI
Glyma01g35930.1	JUMONJI
Glyma02g03270.1	JUMONJI
Glyma02g11330.1	JUMONJI
Glyma02g37270.1	JUMONJI
Glyma02g39460.1	JUMONJI
Glyma03g01380.1	JUMONJI
Glyma03g06600.1	JUMONJI
Glyma03g22730.1	JUMONJI
Glyma03g31370.1	JUMONJI
Glyma03g40200.1	JUMONJI
Glyma04g20100.1	JUMONJI
Glyma06g25610.1	JUMONJI
Glyma06g44770.1	JUMONJI
Glyma06g48400.1	JUMONJI
Glyma08g02010.1	JUMONJI
Glyma08g02010.2	JUMONJI
Glyma08g24230.1	JUMONJI
Glyma08g42520.1	JUMONJI
Glyma08g48350.1	JUMONJI
Glyma08g48370.1	JUMONJI
Glyma09g16540.1	JUMONJI
Glyma09g36510.1	JUMONJI
Glyma10g00200.1	JUMONJI
Glyma10g04410.3	JUMONJI
Glyma10g16060.1	JUMONJI
Glyma10g42920.1	JUMONJI
Glyma11g06410.1	JUMONJI
Glyma11g07220.1	JUMONJI
Glyma11g09500.1	JUMONJI
Glyma11g36240.1	JUMONJI
Glyma11g36250.1	JUMONJI
Glyma12g00850.1	JUMONJI
Glyma12g12750.1	JUMONJI
Glyma12g36460.1	JUMONJI
Glyma13g16670.1	JUMONJI
Glyma13g20300.1	JUMONJI
Glyma13g27170.1	JUMONJI
Glyma13g31830.1	JUMONJI
Glyma14g09200.1	JUMONJI
Glyma14g19910.1	JUMONJI
Glyma15g32810.1	JUMONJI
Glyma15g43400.1	JUMONJI
Glyma17g01410.2	JUMONJI
Glyma17g01420.1	JUMONJI
Glyma17g21160.1	JUMONJI
Glyma17g32550.2	JUMONJI
Glyma19g07020.1	JUMONJI
Glyma19g09610.1	JUMONJI
Glyma19g42780.1	JUMONJI
Glyma20g04710.1	JUMONJI
Glyma20g22120.1	JUMONJI
Glyma20g25980.1	JUMONJI
Glyma02g35350.1	LFY
Glyma02g45000.1	LFY
Glyma04g13000.1	LFY
Glyma04g40540.1	LFY
Glyma06g07850.1	LFY
Glyma06g07850.2	LFY
Glyma06g14260.1	LFY
Glyma06g47260.1	LFY
Glyma07g26940.1	LFY
Glyma08g00400.1	LFY
Glyma08g17250.1	LFY
Glyma09g36910.1	LFY
Glyma12g00450.1	LFY
Glyma14g03180.1	LFY
Glyma14g03780.1	LFY
Glyma14g32700.1	LFY
Glyma16g23690.1	LFY
Glyma17g14350.1	LFY
Glyma19g35160.1	LFY
Glyma01g33940.1	LIM
Glyma03g25050.1	LIM
Glyma05g21050.1	LIM
Glyma06g31130.1	LIM
Glyma11g06630.1	LIM
Glyma11g06650.2	LIM
Glyma13g06130.1	LIM
Glyma13g18990.1	LIM
Glyma14g12350.1	LIM
Glyma14g12350.2	LIM
Glyma16g09910.1	LIM
Glyma16g25780.1	LIM
Glyma16g33180.1	LIM
Glyma19g05310.1	LIM
Glyma19g10090.1	LIM
Glyma20g27100.1	LIM
Glyma02g01620.1	LUG
Glyma03g24410.1	LUG
Glyma06g35950.2	LUG
Glyma09g04210.1	LUG
Glyma10g01670.1	LUG
Glyma11g12170.1	LUG
Glyma11g12180.1	LUG
Glyma12g04380.2	LUG
Glyma15g15220.1	LUG
Glyma17g02540.1	LUG
Glyma17g02540.2	LUG
Glyma17g33260.1	LUG
Glyma18g10850.1	LUG
Glyma20g12180.1	LUG
Glyma01g06090.1	MADS
Glyma01g10840.1	MADS
Glyma01g17890.1	MADS
Glyma01g23120.1	MADS
Glyma01g25680.1	MADS
Glyma02g13400.1	MADS
Glyma02g17120.1	MADS
Glyma02g17120.2	MADS
Glyma02g34160.1	MADS
Glyma02g36320.1	MADS
Glyma02g38120.1	MADS
Glyma03g02200.1	MADS
Glyma03g06650.1	MADS
Glyma03g19020.1	MADS
Glyma03g28440.1	MADS
Glyma04g31800.1	MADS
Glyma04g39130.1	MADS
Glyma05g03660.7	MADS
Glyma05g32480.1	MADS
Glyma06g15850.1	MADS
Glyma07g03850.1	MADS
Glyma07g04870.1	MADS
Glyma07g08830.1	MADS
Glyma07g08830.2	MADS
Glyma07g27820.2	MADS
Glyma08g05870.1	MADS
Glyma08g05870.2	MADS
Glyma08g06990.1	MADS
Glyma08g11800.1	MADS
Glyma08g13160.1	MADS
Glyma08g18250.1	MADS
Glyma08g21080.1	MADS
Glyma08g22180.1	MADS
Glyma08g43050.1	MADS
Glyma08g46710.1	MADS
Glyma09g36250.1	MADS
Glyma09g36250.2	MADS
Glyma10g02680.1	MADS
Glyma10g04130.1	MADS
Glyma10g10290.1	MADS
Glyma10g12810.1	MADS
Glyma10g40090.1	MADS
Glyma11g13690.1	MADS
Glyma11g17820.1	MADS
Glyma11g17840.1	MADS
Glyma11g17850.1	MADS
Glyma11g26260.1	MADS
Glyma11g30190.1	MADS
Glyma11g30200.1	MADS
Glyma11g36890.4	MADS
Glyma12g01080.1	MADS
Glyma12g01080.2	MADS
Glyma12g22190.1	MADS
Glyma13g00830.1	MADS
Glyma13g06820.1	MADS
Glyma13g15790.2	MADS
Glyma13g15790.3	MADS
Glyma13g18310.1	MADS
Glyma13g31940.1	MADS
Glyma13g33040.1	MADS
Glyma14g02290.1	MADS
Glyma14g02590.1	MADS
Glyma14g36240.1	MADS
Glyma15g06490.1	MADS
Glyma15g22500.1	MADS
Glyma15g36830.1	MADS
Glyma16g01450.1	MADS
Glyma17g33990.1	MADS
Glyma17g34580.1	MADS
Glyma18g05940.1	MADS
Glyma18g36660.1	MADS
Glyma18g38050.1	MADS
Glyma19g30690.1	MADS
Glyma19g30690.2	MADS
Glyma20g21270.1	MADS
Glyma01g18320.1	MBF1
Glyma12g15410.1	MBF1
Glyma0076s00200.1	MYB
Glyma01g05270.1	MYB
Glyma01g20440.1	MYB
Glyma01g23460.1	MYB
Glyma01g24780.1	MYB
Glyma01g28790.1	MYB
Glyma02g26540.1	MYB
Glyma02g26980.1	MYB
Glyma02g30820.1	MYB
Glyma02g30920.1	MYB
Glyma02g34010.1	MYB
Glyma02g41260.1	MYB
Glyma02g44190.1	MYB
Glyma03g03660.1	MYB
Glyma03g08710.1	MYB
Glyma03g13550.1	MYB
Glyma03g22590.1	MYB
Glyma03g26210.1	MYB
Glyma03g38550.1	MYB
Glyma04g04850.1	MYB
Glyma05g15860.1	MYB
Glyma05g18820.1	MYB
Glyma05g31400.1	MYB
Glyma05g33210.1	MYB
Glyma05g37570.1	MYB
Glyma05g37570.2	MYB
Glyma06g04950.1	MYB
Glyma06g22680.1	MYB
Glyma06g44120.1	MYB
Glyma07g08080.1	MYB
Glyma07g28590.1	MYB
Glyma07g29680.1	MYB
Glyma07g34030.1	MYB
Glyma07g34030.2	MYB
Glyma08g26890.2	MYB
Glyma08g27660.2	MYB
Glyma08g44350.1	MYB
Glyma09g12230.1	MYB
Glyma09g25460.1	MYB
Glyma09g29240.1	MYB
Glyma10g01810.1	MYB
Glyma10g02110.1	MYB
Glyma10g04660.1	MYB
Glyma10g06930.1	MYB
Glyma10g14830.1	MYB
Glyma10g22770.1	MYB
Glyma10g24130.1	MYB
Glyma11g02580.3	MYB
Glyma11g02780.1	MYB
Glyma11g08760.1	MYB
Glyma11g15180.2	MYB
Glyma11g15180.3	MYB
Glyma11g27600.1	MYB
Glyma11g38210.1	MYB
Glyma12g17020.1	MYB
Glyma13g03740.1	MYB
Glyma13g22590.1	MYB
Glyma13g25720.1	MYB
Glyma13g29890.1	MYB
Glyma13g36370.1	MYB
Glyma13g36380.1	MYB
Glyma13g37900.1	MYB
Glyma13g37910.1	MYB
Glyma14g04590.1	MYB
Glyma14g08090.2	MYB
Glyma14g27020.1	MYB
Glyma14g35490.1	MYB
Glyma15g17710.1	MYB
Glyma15g19930.1	MYB
Glyma15g20630.1	MYB
Glyma15g33040.1	MYB
Glyma15g33700.1	MYB
Glyma15g35670.1	MYB
Glyma16g16270.1	MYB
Glyma16g16800.1	MYB
Glyma16g31280.2	MYB
Glyma16g32100.1	MYB
Glyma17g12820.1	MYB
Glyma17g22860.1	MYB
Glyma19g24530.1	MYB
Glyma19g27750.1	MYB
Glyma19g41150.1	MYB
Glyma20g03940.1	MYB
Glyma20g08730.1	MYB
Glyma20g09140.1	MYB
Glyma20g11110.1	MYB
Glyma20g12290.1	MYB
Glyma20g21670.1	MYB
Glyma20g21680.1	MYB
Glyma01g04390.1	MYB-related
Glyma01g07630.1	MYB-related
Glyma01g43430.1	MYB-related
Glyma01g43440.1	MYB-related
Glyma0234s00210.1	MYB-related
Glyma02g01120.1	MYB-related
Glyma02g16270.1	MYB-related
Glyma02g18280.1	MYB-related
Glyma02g29380.1	MYB-related
Glyma02g37840.1	MYB-related
Glyma02g40800.2	MYB-related
Glyma03g16220.1	MYB-related
Glyma03g18730.1	MYB-related
Glyma03g28040.1	MYB-related
Glyma03g37000.1	MYB-related
Glyma03g38250.1	MYB-related
Glyma04g10190.1	MYB-related
Glyma04g15990.1	MYB-related
Glyma05g04570.1	MYB-related
Glyma05g26180.2	MYB-related
Glyma06g01450.1	MYB-related
Glyma06g38830.1	MYB-related
Glyma07g02820.1	MYB-related
Glyma07g13160.1	MYB-related
Glyma07g15940.1	MYB-related
Glyma07g31120.1	MYB-related
Glyma08g05240.1	MYB-related
Glyma08g11640.1	MYB-related
Glyma08g44460.1	MYB-related
Glyma08g45330.1	MYB-related
Glyma08g46060.1	MYB-related
Glyma09g05220.1	MYB-related
Glyma09g17220.1	MYB-related
Glyma09g17220.2	MYB-related
Glyma09g27840.1	MYB-related
Glyma09g38840.1	MYB-related
Glyma09g38840.2	MYB-related
Glyma09g41790.1	MYB-related
Glyma10g29420.1	MYB-related
Glyma10g35270.1	MYB-related
Glyma10g35270.2	MYB-related
Glyma11g11170.1	MYB-related
Glyma11g11170.2	MYB-related
Glyma11g11170.3	MYB-related
Glyma11g12560.1	MYB-related
Glyma11g14760.3	MYB-related
Glyma11g14760.4	MYB-related
Glyma11g15180.4	MYB-related
Glyma11g15180.5	MYB-related
Glyma12g04770.1	MYB-related
Glyma12g05410.1	MYB-related
Glyma12g05410.2	MYB-related
Glyma12g25700.1	MYB-related
Glyma13g02560.1	MYB-related
Glyma13g11170.1	MYB-related
Glyma13g11190.1	MYB-related
Glyma13g23470.1	MYB-related
Glyma13g27500.1	MYB-related
Glyma13g41210.1	MYB-related
Glyma13g42130.1	MYB-related
Glyma14g27670.1	MYB-related
Glyma14g32170.1	MYB-related
Glyma14g38310.1	MYB-related
Glyma15g03260.1	MYB-related
Glyma15g12420.1	MYB-related
Glyma15g36670.1	MYB-related
Glyma16g08620.1	MYB-related
Glyma16g23070.1	MYB-related
Glyma17g03210.1	MYB-related
Glyma17g12240.1	MYB-related
Glyma17g12240.2	MYB-related
Glyma17g22730.1	MYB-related
Glyma17g22790.1	MYB-related
Glyma17g22910.1	MYB-related
Glyma17g22950.1	MYB-related
Glyma17g22960.1	MYB-related
Glyma17g32620.1	MYB-related
Glyma18g04250.1	MYB-related
Glyma18g08170.1	MYB-related
Glyma18g08330.1	MYB-related
Glyma18g08340.1	MYB-related
Glyma18g36310.1	MYB-related
Glyma18g39910.2	MYB-related
Glyma19g10180.1	MYB-related
Glyma19g10230.1	MYB-related
Glyma19g25780.1	MYB-related
Glyma19g30810.1	MYB-related
Glyma19g39650.1	MYB-related
Glyma19g40860.1	MYB-related
Glyma20g00710.1	MYB-related
Glyma20g07290.1	MYB-related
Glyma20g16220.1	MYB-related
Glyma20g32280.1	MYB-related
Glyma03g26960.1	NAC
Glyma03g38700.1	NAC
Glyma04g30880.1	NAC
Glyma04g30910.1	NAC
Glyma04g30940.1	NAC
Glyma04g37580.1	NAC
Glyma05g10610.1	NAC
Glyma05g21040.1	NAC
Glyma06g07880.1	NAC
Glyma08g00730.1	NAC
Glyma09g26910.1	NAC
Glyma13g24240.2	NAC
Glyma14g36840.2	NAC
Glyma16g00460.1	NAC
Glyma16g01930.2	NAC
Glyma16g01940.3	NAC
Glyma18g22450.1	NAC
Glyma18g53950.1	NAC
Glyma19g02820.1	NAC
Glyma19g26960.1	NAC
Glyma20g31210.3	NAC
Glyma04g00660.1	NIN-like
Glyma04g06890.1	NIN-like
Glyma05g21860.1	NIN-like
Glyma06g09100.2	NIN-like
Glyma07g15880.1	NIN-like
Glyma07g39430.1	NIN-like
Glyma08g27990.2	NIN-like
Glyma09g12000.1	NIN-like
Glyma10g03070.1	NIN-like
Glyma11g09500.2	NIN-like
Glyma11g15160.1	NIN-like
Glyma11g15160.2	NIN-like
Glyma12g28810.1	NIN-like
Glyma13g23250.1	NIN-like
Glyma15g01580.1	NIN-like
Glyma16g06690.1	NIN-like
Glyma17g01320.1	NIN-like
Glyma17g11300.2	NIN-like
Glyma17g11580.1	NIN-like
Glyma20g36330.2	NIN-like
Glyma01g22250.1	NZZ
Glyma03g21660.1	NZZ
Glyma03g32240.1	NZZ
Glyma04g41290.1	NZZ
Glyma06g04190.3	NZZ
Glyma06g06470.1	NZZ
Glyma06g42700.1	NZZ
Glyma10g01720.1	NZZ
Glyma12g05680.1	NZZ
Glyma12g05680.2	NZZ
Glyma13g28460.2	NZZ
Glyma13g44210.2	NZZ
Glyma14g21790.1	NZZ
Glyma15g01060.1	NZZ
Glyma16g04070.1	NZZ
Glyma17g03680.1	NZZ
Glyma1926s00200.1	NZZ
Glyma01g44490.2	PcG
Glyma05g17370.1	PcG
Glyma05g31220.1	PcG
Glyma06g14460.1	PcG
Glyma06g39320.1	PcG
Glyma07g30380.1	PcG
Glyma07g37810.1	PcG
Glyma08g23660.1	PcG
Glyma09g37800.1	PcG
Glyma10g30150.1	PcG
Glyma10g39630.1	PcG
Glyma14g27330.1	PcG
Glyma16g04060.3	PcG
Glyma18g03880.1	PcG
Glyma18g15140.1	PcG
Glyma18g38350.1	PcG
Glyma18g39810.1	PcG
Glyma18g42460.1	PcG
Glyma18g48680.1	PcG
Glyma01g06200.1	PHD
Glyma01g18780.1	PHD
Glyma04g09220.1	PHD
Glyma06g01180.3	PHD
Glyma06g04190.2	PHD
Glyma06g07800.1	PHD
Glyma06g07800.2	PHD
Glyma06g13570.1	PHD
Glyma06g34850.2	PHD
Glyma06g48380.1	PHD
Glyma07g00360.1	PHD
Glyma07g06160.1	PHD
Glyma08g00210.1	PHD
Glyma08g43050.2	PHD
Glyma09g38790.1	PHD
Glyma10g31190.1	PHD
Glyma10g31190.2	PHD
Glyma10g35440.1	PHD
Glyma10g37140.2	PHD
Glyma10g42320.1	PHD
Glyma10g43090.1	PHD
Glyma11g06370.1	PHD
Glyma11g37220.1	PHD
Glyma12g05180.1	PHD
Glyma12g06520.1	PHD
Glyma12g30320.1	PHD
Glyma12g35680.2	PHD
Glyma13g07530.1	PHD
Glyma13g11570.1	PHD
Glyma13g11570.2	PHD
Glyma13g34740.3	PHD
Glyma13g44790.1	PHD
Glyma15g00530.1	PHD
Glyma15g27730.1	PHD
Glyma16g06710.2	PHD
Glyma18g00200.1	PHD
Glyma18g04680.1	PHD
Glyma18g08460.1	PHD
Glyma18g29620.1	PHD
Glyma18g36660.2	PHD
Glyma19g06110.1	PHD
Glyma19g35820.1	PHD
Glyma20g00880.1	PHD
Glyma20g01680.1	PHD
Glyma20g11270.5	PHD
Glyma20g22950.1	PHD
Glyma20g24730.1	PHD
Glyma20g31640.1	PHD
Glyma20g32080.1	PHD
Glyma02g40930.3	PLATZ
Glyma04g01070.1	PLATZ
Glyma04g01070.2	PLATZ
Glyma05g08530.1	PLATZ
Glyma06g01090.1	PLATZ
Glyma06g30610.1	PLATZ
Glyma07g27870.1	PLATZ
Glyma08g27180.1	PLATZ
Glyma12g10270.2	PLATZ
Glyma15g33730.1	PLATZ
Glyma19g01100.1	PLATZ
Glyma13g43280.1	S1Fa-like
Glyma0416s00200.1	SAP
Glyma05g30040.1	SAP
Glyma08g32750.1	SAP
Glyma13g05000.1	SAP
Glyma13g14670.1	SAP
Glyma14g03540.1	SAP
Glyma15g14560.1	SAP
Glyma15g14560.2	SAP
Glyma16g29450.1	SAP
Glyma16g29450.2	SAP
Glyma18g10890.1	SAP
Glyma18g49010.1	SAP
Glyma02g08210.1	SBP
Glyma02g08210.2	SBP
Glyma02g16100.1	SBP
Glyma02g16100.2	SBP
Glyma02g42960.2	SBP
Glyma02g44970.1	SBP
Glyma03g28500.1	SBP
Glyma06g09350.1	SBP
Glyma10g03700.1	SBP
Glyma10g03700.2	SBP
Glyma10g03700.3	SBP
Glyma10g43430.1	SBP
Glyma11g11290.7	SBP
Glyma12g03470.15	SBP
Glyma12g03470.4	SBP
Glyma12g03470.6	SBP
Glyma14g03800.1	SBP
Glyma14g03800.2	SBP
Glyma19g24640.2	SBP
Glyma19g31240.2	SBP
Glyma20g23390.1	SBP
Glyma01g41000.1	SRS
Glyma07g14900.1	SRS
Glyma08g33280.1	SRS
Glyma09g30970.1	SRS
Glyma10g25380.1	SRS
Glyma11g14050.1	SRS
Glyma11g14050.2	SRS
Glyma11g14050.3	SRS
Glyma11g14050.4	SRS
Glyma11g17870.1	SRS
Glyma12g06020.1	SRS
Glyma12g06020.2	SRS
Glyma12g06020.3	SRS
Glyma12g06020.4	SRS
Glyma13g31700.1	SRS
Glyma15g03810.1	SRS
Glyma15g03810.2	SRS
Glyma0096s00250.1	ZF-TAZ
Glyma0096s00270.1	ZF-TAZ
Glyma01g05590.1	ZF-TAZ
Glyma01g43370.1	ZF-TAZ
Glyma01g43370.2	ZF-TAZ
Glyma01g43630.1	ZF-TAZ
Glyma01g44970.1	ZF-TAZ
Glyma02g16840.1	ZF-TAZ
Glyma02g44050.1	ZF-TAZ
Glyma02g45260.1	ZF-TAZ
Glyma02g45260.2	ZF-TAZ
Glyma03g30740.1	ZF-TAZ
Glyma03g31050.1	ZF-TAZ
Glyma03g40500.1	ZF-TAZ
Glyma04g14370.1	ZF-TAZ
Glyma04g36580.1	ZF-TAZ
Glyma04g42350.1	ZF-TAZ
Glyma04g42630.1	ZF-TAZ
Glyma05g02160.1	ZF-TAZ
Glyma05g02880.1	ZF-TAZ
Glyma05g32740.1	ZF-TAZ
Glyma06g01980.1	ZF-TAZ
Glyma06g06970.1	ZF-TAZ
Glyma06g12140.1	ZF-TAZ
Glyma06g12440.1	ZF-TAZ
Glyma06g13730.1	ZF-TAZ
Glyma06g34280.1	ZF-TAZ
Glyma06g46490.1	ZF-TAZ
Glyma07g03250.1	ZF-TAZ
Glyma07g30070.1	ZF-TAZ
Glyma07g37660.1	ZF-TAZ
Glyma08g27990.1	ZF-TAZ
Glyma08g44780.1	ZF-TAZ
Glyma08g45340.1	ZF-TAZ
Glyma09g08280.1	ZF-TAZ
Glyma09g15130.2	ZF-TAZ
Glyma09g23660.1	ZF-TAZ
Glyma10g02940.1	ZF-TAZ
Glyma10g23130.1	ZF-TAZ
Glyma10g26770.1	ZF-TAZ
Glyma10g39580.1	ZF-TAZ
Glyma10g39580.2	ZF-TAZ
Glyma11g00660.1	ZF-TAZ
Glyma11g02100.1	ZF-TAZ
Glyma11g34460.1	ZF-TAZ
Glyma11g34460.2	ZF-TAZ
Glyma11g35860.1	ZF-TAZ
Glyma12g25940.1	ZF-TAZ
Glyma12g34850.1	ZF-TAZ
Glyma13g03460.1	ZF-TAZ
Glyma13g25310.2	ZF-TAZ
Glyma13g31310.1	ZF-TAZ
Glyma13g37380.1	ZF-TAZ
Glyma13g43760.1	ZF-TAZ
Glyma14g03510.1	ZF-TAZ
Glyma14g05000.1	ZF-TAZ
Glyma14g10380.1	ZF-TAZ
Glyma14g23960.1	ZF-TAZ
Glyma14g39820.1	ZF-TAZ
Glyma14g39820.2	ZF-TAZ
Glyma14g39820.3	ZF-TAZ
Glyma14g39820.4	ZF-TAZ
Glyma15g07590.1	ZF-TAZ
Glyma15g07590.2	ZF-TAZ
Glyma15g24570.1	ZF-TAZ
Glyma16g04060.1	ZF-TAZ
Glyma16g04060.2	ZF-TAZ
Glyma16g04080.1	ZF-TAZ
Glyma16g04300.1	ZF-TAZ
Glyma16g23380.1	ZF-TAZ
Glyma17g03000.1	ZF-TAZ
Glyma17g14580.1	ZF-TAZ
Glyma18g02550.1	ZF-TAZ
Glyma18g08140.1	ZF-TAZ
Glyma18g38180.1	ZF-TAZ
Glyma19g09400.1	ZF-TAZ
Glyma19g09450.1	ZF-TAZ
Glyma19g09500.1	ZF-TAZ
Glyma19g09600.1	ZF-TAZ
Glyma19g09700.1	ZF-TAZ
Glyma19g09760.1	ZF-TAZ
Glyma19g09890.1	ZF-TAZ
Glyma19g10040.1	ZF-TAZ
